run,lower_severity_pair,lower_severity,lower_severity_delta,higher_severity_pair,higher_severity,higher_severity_delta
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.42915974181004957,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.42915974181004957,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.42915974181004957,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.37158286693354114,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.37158286693354114,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.37158286693354114,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.38555750663898036,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.38555750663898036,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.38555750663898036,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.38555750663898036,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.36791570567566456,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.36791570567566456,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.36791570567566456,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.3862934956440745,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.3862934956440745,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.3862934956440745,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.3862934956440745,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4368331160748693,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4368331160748693,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4368331160748693,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4368331160748693,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4368331160748693,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4741118335913991,occupancy_t4013 <-> speed_t4013,MEDIUM,0.46621543512964764
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4741118335913991,occupancy_6005 <-> speed_t4013,MEDIUM,0.4629828745599599
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4741118335913991,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4741118335913991,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4741118335913991,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4741118335913991,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4741118335913991,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.32677615143656713,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.37683526529094985,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.37683526529094985,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.37683526529094985,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.3451124564278316,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.3451124564278316,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.36262678923602915,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.36262678923602915,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.36262678923602915,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.33701479528475514,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.3435689372273899,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.3435689372273899,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.3469719397635002,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.3469719397635002,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.3776191905094929,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.3776191905094929,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.3776191905094929,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.40760099843292086,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.40760099843292086,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.40760099843292086,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.40760099843292086,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.40760099843292086,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.454457738120319,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.454457738120319,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.454457738120319,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.454457738120319,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.454457738120319,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.33215113083631564,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.4369469829697604,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.4369469829697604,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.4369469829697604,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.4369469829697604,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.4369469829697604,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.3238189163129468,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.35700617617649466,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.35700617617649466,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.35700617617649466,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.3883060232465094,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.3883060232465094,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.3883060232465094,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.3883060232465094,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.40256227528744354,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.40256227528744354,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.40256227528744354,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.40256227528744354,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.40256227528744354,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.36518367221290776,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.36518367221290776,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.36518367221290776,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.3411059397550047,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.3411059397550047,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4389288791468553,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4389288791468553,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4389288791468553,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4389288791468553,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4389288791468553,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.37785445599932477,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.37785445599932477,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.37785445599932477,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.3684241786537047,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.3684241786537047,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.3684241786537047,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.41944066929243545,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.41944066929243545,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.41944066929243545,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.41944066929243545,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.41944066929243545,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.3927541437255395,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.3927541437255395,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.3927541437255395,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.3927541437255395,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4262605834716239,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4262605834716239,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4262605834716239,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4262605834716239,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4262605834716239,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.45190408865638454,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.45190408865638454,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.45190408865638454,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.45190408865638454,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.45190408865638454,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4319480248692602,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4319480248692602,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4319480248692602,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4319480248692602,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4319480248692602,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.3405771266419295,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.3405771266419295,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.35465052452726764,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.35465052452726764,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.35465052452726764,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.4800657796871159,occupancy_t4013 <-> speed_t4013,MEDIUM,0.46621543512964764
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.4800657796871159,occupancy_6005 <-> speed_t4013,MEDIUM,0.4629828745599599
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.4800657796871159,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.4800657796871159,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.4800657796871159,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.4800657796871159,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.4800657796871159,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4189731394340228,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4189731394340228,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4189731394340228,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4189731394340228,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.4189731394340228,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.44839280653790126,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.44839280653790126,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.44839280653790126,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.44839280653790126,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.44839280653790126,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.4216770108645621,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.4216770108645621,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.4216770108645621,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.4216770108645621,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_6005 <-> speed_t4013,LOW,0.4216770108645621,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.38500994761572105,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.38500994761572105,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.38500994761572105,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.38500994761572105,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.32596936296600276,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.40708220261880823,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.40708220261880823,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.40708220261880823,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.40708220261880823,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.40708220261880823,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.35911614203663256,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.35911614203663256,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.35911614203663256,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.3772411491659221,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.3772411491659221,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.3772411491659221,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4882883773040657,occupancy_t4013 <-> speed_t4013,MEDIUM,0.46621543512964764
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4882883773040657,occupancy_6005 <-> speed_t4013,MEDIUM,0.4629828745599599
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4882883773040657,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4882883773040657,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4882883773040657,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4882883773040657,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_t4013 <-> speed_t4013,LOW,0.4882883773040657,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4547090298744509,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4547090298744509,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4547090298744509,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4547090298744509,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4547090298744509,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.41799175391113225,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.41799175391113225,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.41799175391113225,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.41799175391113225,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_6005 <-> speed_6005,LOW,0.41799175391113225,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4741335729674841,occupancy_t4013 <-> speed_t4013,MEDIUM,0.46621543512964764
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4741335729674841,occupancy_6005 <-> speed_t4013,MEDIUM,0.4629828745599599
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4741335729674841,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4741335729674841,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4741335729674841,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4741335729674841,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,occupancy_t4013 <-> speed_6005,LOW,0.4741335729674841,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.42831685106523565,occupancy_t4013 <-> speed_t4013,MEDIUM,0.38489964618709405
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.42831685106523565,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.42831685106523565,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.42831685106523565,occupancy_6005 <-> speed_6005,MEDIUM,0.39298443393398524
traffic_20_10,speed_6005 <-> speed_t4013,LOW,0.42831685106523565,occupancy_6005 <-> occupancy_t4013,MEDIUM,0.3484809621942081
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.3523742606389226,occupancy_t4013 <-> speed_t4013,MEDIUM,0.3374102938794952
traffic_20_10,occupancy_6005 <-> occupancy_t4013,LOW,0.3523742606389226,occupancy_6005 <-> speed_6005,MEDIUM,0.32270945119956645
