run,pair,alert_count,first_window,last_window,start_time,end_time,highest_current_severity,max_abs_delta,contains_reversal
aws_20_10,ec2_cpu <-> elb_req,1,334,334,2014-04-21T15:14:00Z,2014-04-21T16:49:00Z,MEDIUM,0.6729922849862973,True
aws_20_10,ec2_cpu <-> elb_req,1,343,343,2014-04-21T22:44:00Z,2014-04-22T00:19:00Z,LOW,0.3333976493626182,False
aws_20_10,ec2_cpu <-> elb_req,1,345,345,2014-04-22T00:24:00Z,2014-04-22T01:59:00Z,LOW,0.31426622038029284,True
aws_20_10,ec2_cpu <-> elb_req,1,347,347,2014-04-22T02:04:00Z,2014-04-22T03:39:00Z,MEDIUM,0.5951040379720088,True
aws_20_10,ec2_cpu <-> elb_req,1,361,361,2014-04-22T13:44:00Z,2014-04-22T15:19:00Z,MEDIUM,0.6408106329740606,True
aws_20_10,ec2_cpu <-> elb_req,1,367,367,2014-04-22T18:44:00Z,2014-04-22T20:19:00Z,MEDIUM,0.5801698868260057,True
aws_20_10,ec2_cpu <-> elb_req,2,371,372,2014-04-22T22:04:00Z,2014-04-23T00:29:00Z,LOW,0.33952743561824295,True
aws_20_10,ec2_cpu <-> elb_req,1,376,376,2014-04-23T02:14:00Z,2014-04-23T03:49:00Z,LOW,0.3614607950329446,True
aws_20_10,ec2_cpu <-> elb_req,1,378,378,2014-04-23T03:54:00Z,2014-04-23T05:29:00Z,LOW,0.33969857486590793,False
aws_20_10,ec2_cpu <-> elb_req,1,380,380,2014-04-23T05:34:00Z,2014-04-23T07:09:00Z,MEDIUM,0.635009774023718,True
aws_20_10,ec2_cpu <-> elb_req,1,382,382,2014-04-23T07:14:00Z,2014-04-23T08:49:00Z,LOW,0.3507742976207179,True
aws_60_30,ec2_cpu <-> elb_req,1,4,4,2014-04-10T10:09:00Z,2014-04-10T15:09:00Z,LOW,0.3290651091142217,True
aws_60_30,ec2_cpu <-> elb_req,2,19,20,2014-04-11T23:44:00Z,2014-04-12T07:09:00Z,LOW,0.30711338073155303,True
aws_60_30,ec2_cpu <-> elb_req,1,27,27,2014-04-12T19:44:00Z,2014-04-13T00:39:00Z,LOW,0.3209435469444789,True
aws_60_30,ec2_cpu <-> elb_req,1,47,47,2014-04-14T21:59:00Z,2014-04-15T02:54:00Z,LOW,0.31157756648278756,True
aws_60_30,ec2_cpu <-> elb_req,2,60,61,2014-04-16T06:34:00Z,2014-04-16T14:04:00Z,LOW,0.32888284209984797,True
aws_60_30,ec2_cpu <-> elb_req,1,63,63,2014-04-16T14:09:00Z,2014-04-16T19:04:00Z,LOW,0.3432649065224582,True
aws_60_30,ec2_cpu <-> elb_req,1,109,109,2014-04-21T09:24:00Z,2014-04-21T14:19:00Z,LOW,0.3428653288319788,True
aws_60_30,ec2_cpu <-> elb_req,1,124,124,2014-04-22T22:54:00Z,2014-04-23T03:49:00Z,MEDIUM,0.5114420934586728,True
aws_60_30,ec2_cpu <-> ec2_net,1,15,15,2014-04-11T13:44:00Z,2014-04-11T18:39:00Z,MEDIUM,0.6147015287204645,True
aws_60_30,ec2_cpu <-> ec2_net,1,18,18,2014-04-11T21:14:00Z,2014-04-12T02:09:00Z,MEDIUM,0.6060594065720454,True
aws_60_30,ec2_cpu <-> ec2_net,1,49,49,2014-04-15T02:59:00Z,2014-04-15T07:54:00Z,LOW,0.3869342741446596,True
aws_60_30,ec2_cpu <-> ec2_net,2,59,60,2014-04-16T03:59:00Z,2014-04-16T11:34:00Z,HIGH,0.9720664048676021,True
aws_60_30,ec2_cpu <-> ec2_net,1,66,66,2014-04-16T21:39:00Z,2014-04-17T02:34:00Z,LOW,0.3606040870931453,True
aws_60_30,ec2_cpu <-> ec2_net,1,72,72,2014-04-17T12:39:00Z,2014-04-17T17:39:00Z,LOW,0.44361382952472833,True
aws_60_30,ec2_cpu <-> ec2_net,1,122,122,2014-04-22T17:54:00Z,2014-04-22T22:49:00Z,LOW,0.37081758271303344,True
aws_60_30,ec2_net <-> elb_req,1,31,31,2014-04-13T05:49:00Z,2014-04-13T10:44:00Z,LOW,0.34294993513065375,True
aws_60_30,ec2_net <-> elb_req,1,42,42,2014-04-14T09:29:00Z,2014-04-14T14:24:00Z,LOW,0.3400306458583555,True
aws_60_30,ec2_net <-> elb_req,1,57,57,2014-04-15T22:59:00Z,2014-04-16T03:54:00Z,LOW,0.32478125204919606,False
aws_60_30,ec2_net <-> elb_req,1,59,59,2014-04-16T03:59:00Z,2014-04-16T08:59:00Z,LOW,0.3030431606277466,True
aws_60_30,ec2_net <-> elb_req,1,86,86,2014-04-18T23:49:00Z,2014-04-19T04:44:00Z,LOW,0.305458533186691,True
complex_20_10,s1 <-> s2,1,15,15,150,169,HIGH,1.6318544656054927,True
complex_20_10,s1 <-> s2,2,38,39,380,409,HIGH,1.6480696280658789,True
complex_20_10,s1 <-> s2,2,46,47,460,489,HIGH,1.5145179658347427,True
complex_20_10,s1 <-> s2,2,62,63,620,649,HIGH,1.3770863059959304,True
complex_20_10,s1 <-> s2,1,78,78,780,799,HIGH,1.763329478508695,True
complex_20_10,s1 <-> s2,1,94,94,940,959,HIGH,1.695316845098735,True
complex_20_10,s2 <-> s3,1,15,15,150,169,HIGH,1.6318544855487973,True
complex_20_10,s2 <-> s3,1,31,31,310,329,HIGH,1.7758909784700339,True
complex_20_10,s2 <-> s3,2,46,47,460,489,HIGH,1.5145179916732419,True
complex_20_10,s2 <-> s3,2,62,63,620,649,HIGH,1.3770863070232076,True
complex_20_10,s2 <-> s3,1,78,78,780,799,HIGH,1.763329510677518,True
complex_20_10,s2 <-> s3,1,94,94,940,959,HIGH,1.6953168433835746,True
complex_20_10,s1 <-> s3,1,31,31,310,329,HIGH,1.7758909784700339,True
complex_20_10,s1 <-> s3,1,39,39,390,409,HIGH,1.6763237943837037,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,1,1,2015-09-01T17:35:00Z,2015-09-02T02:40:00Z,MEDIUM,0.583499084080232,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,4,5,8,2015-09-02T06:40:00Z,2015-09-02T12:15:00Z,MEDIUM,0.46621543512964764,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,11,11,2015-09-02T13:30:00Z,2015-09-02T15:45:00Z,LOW,0.42326428656370735,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,17,17,2015-09-03T05:31:00Z,2015-09-03T07:31:00Z,HIGH,0.8078143131515272,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,19,19,2015-09-03T07:36:00Z,2015-09-03T10:11:00Z,MEDIUM,0.3374102938794952,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,2,26,27,2015-09-03T17:21:00Z,2015-09-04T04:37:00Z,LOW,0.3819280102161124,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,37,37,2015-09-04T18:02:00Z,2015-09-04T20:33:00Z,HIGH,0.7662478443441445,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,40,40,2015-09-08T11:04:00Z,2015-09-08T13:41:00Z,LOW,0.34325993626253665,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,42,42,2015-09-08T13:51:00Z,2015-09-08T16:46:00Z,LOW,0.30039496550133127,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,48,48,2015-09-09T10:18:00Z,2015-09-09T13:18:00Z,LOW,0.4368331160748693,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,53,53,2015-09-09T18:03:00Z,2015-09-09T21:48:00Z,HIGH,0.816276315434652,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,2,55,56,2015-09-09T22:03:00Z,2015-09-10T09:52:00Z,LOW,0.3776191905094929,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,59,59,2015-09-10T11:02:00Z,2015-09-10T14:02:00Z,LOW,0.33215113083631564,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,65,65,2015-09-10T19:37:00Z,2015-09-11T03:32:00Z,MEDIUM,0.6234842968785012,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,67,67,2015-09-11T03:47:00Z,2015-09-11T06:57:00Z,HIGH,0.7146847224533868,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,69,69,2015-09-11T07:02:00Z,2015-09-11T09:17:00Z,LOW,0.30430411450035033,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,79,79,2015-09-11T18:26:00Z,2015-09-11T21:36:00Z,LOW,0.4262605834716239,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,88,88,2015-09-12T13:11:00Z,2015-09-12T15:21:00Z,LOW,0.44839280653790126,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,2,93,94,2015-09-12T18:26:00Z,2015-09-12T23:41:00Z,MEDIUM,0.5607438102484397,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,2,96,97,2015-09-12T23:51:00Z,2015-09-13T10:36:00Z,LOW,0.4882883773040657,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,108,108,2015-09-13T20:18:00Z,2015-09-14T03:48:00Z,MEDIUM,0.5072571726075379,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,111,111,2015-09-14T05:28:00Z,2015-09-14T08:48:00Z,HIGH,0.7088873028495273,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,2,118,119,2015-09-14T14:15:00Z,2015-09-14T17:15:00Z,MEDIUM,0.505665879455408,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,123,123,2015-09-14T19:10:00Z,2015-09-14T22:06:00Z,MEDIUM,0.6006507482686945,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,129,129,2015-09-15T06:00:00Z,2015-09-15T07:46:00Z,LOW,0.33447662741705597,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,132,132,2015-09-15T08:51:00Z,2015-09-15T10:41:00Z,LOW,0.4713612292500321,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,134,134,2015-09-15T10:46:00Z,2015-09-15T12:31:00Z,LOW,0.35720278707410796,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,149,149,2015-09-16T05:14:00Z,2015-09-16T06:54:00Z,MEDIUM,0.506068132757456,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,151,151,2015-09-16T06:59:00Z,2015-09-16T08:34:00Z,HIGH,0.8798037145341329,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,153,153,2015-09-16T08:39:00Z,2015-09-16T10:19:00Z,MEDIUM,0.5578709219327551,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,163,163,2015-09-16T17:25:00Z,2015-09-16T19:10:00Z,LOW,0.45204698971812085,False
traffic_20_10,occupancy_t4013 <-> speed_t4013,3,171,173,2015-09-17T04:35:00Z,2015-09-17T07:55:00Z,LOW,0.3940287601406565,True
traffic_20_10,occupancy_t4013 <-> speed_t4013,1,181,181,2015-09-17T13:10:00Z,2015-09-17T14:44:00Z,LOW,0.4808534694387648,False
traffic_20_10,occupancy_6005 <-> speed_t4013,1,1,1,2015-09-01T17:35:00Z,2015-09-02T02:40:00Z,LOW,0.46477437335950744,True
traffic_20_10,occupancy_6005 <-> speed_t4013,6,3,8,2015-09-02T03:05:00Z,2015-09-02T12:15:00Z,HIGH,0.8899545242860103,True
traffic_20_10,occupancy_6005 <-> speed_t4013,2,14,15,2015-09-02T17:20:00Z,2015-09-03T05:11:00Z,HIGH,0.7202285979084556,True
traffic_20_10,occupancy_6005 <-> speed_t4013,5,17,21,2015-09-03T05:31:00Z,2015-09-03T13:06:00Z,MEDIUM,0.5202860696663545,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,23,23,2015-09-03T13:11:00Z,2015-09-03T15:36:00Z,LOW,0.35620950145432095,False
traffic_20_10,occupancy_6005 <-> speed_t4013,3,25,27,2015-09-03T15:41:00Z,2015-09-04T04:37:00Z,MEDIUM,0.6239382601629527,True
traffic_20_10,occupancy_6005 <-> speed_t4013,3,38,40,2015-09-04T19:12:00Z,2015-09-08T13:41:00Z,MEDIUM,0.5954905137492021,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,44,44,2015-09-08T16:56:00Z,2015-09-08T20:06:00Z,LOW,0.38555750663898036,False
traffic_20_10,occupancy_6005 <-> speed_t4013,1,49,49,2015-09-09T11:48:00Z,2015-09-09T15:03:00Z,LOW,0.3451124564278316,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,53,53,2015-09-09T18:03:00Z,2015-09-09T21:48:00Z,LOW,0.33701479528475514,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,61,61,2015-09-10T14:12:00Z,2015-09-10T16:37:00Z,LOW,0.3883060232465094,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,65,65,2015-09-10T19:37:00Z,2015-09-11T03:32:00Z,MEDIUM,0.6304578146791845,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,78,78,2015-09-11T17:29:00Z,2015-09-11T19:31:00Z,LOW,0.41944066929243545,False
traffic_20_10,occupancy_6005 <-> speed_t4013,2,84,85,2015-09-12T08:21:00Z,2015-09-12T11:51:00Z,MEDIUM,0.536970711890067,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,88,88,2015-09-12T13:11:00Z,2015-09-12T15:21:00Z,LOW,0.4216770108645621,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,91,91,2015-09-12T16:41:00Z,2015-09-12T18:21:00Z,MEDIUM,0.5475516966382993,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,100,100,2015-09-13T11:46:00Z,2015-09-13T13:33:00Z,LOW,0.3809205782763007,False
traffic_20_10,occupancy_6005 <-> speed_t4013,1,102,102,2015-09-13T13:43:00Z,2015-09-13T15:58:00Z,LOW,0.44022963827470807,True
traffic_20_10,occupancy_6005 <-> speed_t4013,2,107,108,2015-09-13T19:03:00Z,2015-09-14T03:48:00Z,LOW,0.4318870378545744,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,111,111,2015-09-14T05:28:00Z,2015-09-14T08:48:00Z,MEDIUM,0.534000402413129,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,115,115,2015-09-14T10:43:00Z,2015-09-14T13:08:00Z,LOW,0.4249512087788956,False
traffic_20_10,occupancy_6005 <-> speed_t4013,1,122,122,2015-09-14T18:10:00Z,2015-09-14T20:15:00Z,LOW,0.4191062048144686,False
traffic_20_10,occupancy_6005 <-> speed_t4013,1,125,125,2015-09-14T22:11:00Z,2015-09-15T03:45:00Z,LOW,0.33220046615792737,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,129,129,2015-09-15T06:00:00Z,2015-09-15T07:46:00Z,MEDIUM,0.5785601773091857,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,131,131,2015-09-15T07:51:00Z,2015-09-15T09:36:00Z,LOW,0.40341900468883224,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,135,135,2015-09-15T11:41:00Z,2015-09-15T13:26:00Z,LOW,0.3204247427440255,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,138,138,2015-09-15T14:24:00Z,2015-09-15T16:09:00Z,MEDIUM,0.5019236481689966,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,142,142,2015-09-15T18:04:00Z,2015-09-15T20:14:00Z,MEDIUM,0.6276532773644395,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,144,144,2015-09-15T20:19:00Z,2015-09-15T22:34:00Z,LOW,0.326993253922396,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,149,149,2015-09-16T05:14:00Z,2015-09-16T06:54:00Z,LOW,0.3538407787913027,True
traffic_20_10,occupancy_6005 <-> speed_t4013,2,151,152,2015-09-16T06:59:00Z,2015-09-16T09:24:00Z,HIGH,0.7651076683521664,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,170,170,2015-09-17T03:05:00Z,2015-09-17T05:25:00Z,LOW,0.3504285875055489,True
traffic_20_10,occupancy_6005 <-> speed_t4013,2,172,173,2015-09-17T05:30:00Z,2015-09-17T07:55:00Z,LOW,0.38136642451757885,True
traffic_20_10,occupancy_6005 <-> speed_t4013,2,179,180,2015-09-17T11:30:00Z,2015-09-17T13:55:00Z,LOW,0.34600087157967463,True
traffic_20_10,occupancy_6005 <-> speed_t4013,1,183,183,2015-09-17T14:49:00Z,2015-09-17T16:19:00Z,LOW,0.34905924297391544,False
traffic_20_10,occupancy_6005 <-> speed_6005,1,1,1,2015-09-01T17:35:00Z,2015-09-02T02:40:00Z,LOW,0.3320636412424287,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,4,4,2015-09-02T05:35:00Z,2015-09-02T07:25:00Z,HIGH,0.7324349237239076,True
traffic_20_10,occupancy_6005 <-> speed_6005,2,6,7,2015-09-02T07:30:00Z,2015-09-02T10:35:00Z,MEDIUM,0.5043929651136873,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,12,12,2015-09-02T14:50:00Z,2015-09-02T17:10:00Z,LOW,0.38864491562365705,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,15,15,2015-09-02T19:05:00Z,2015-09-03T05:11:00Z,MEDIUM,0.6046496728296054,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,17,17,2015-09-03T05:31:00Z,2015-09-03T07:31:00Z,MEDIUM,0.6731326064260941,True
traffic_20_10,occupancy_6005 <-> speed_6005,2,30,31,2015-09-04T06:27:00Z,2015-09-04T10:32:00Z,LOW,0.4882836706358784,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,46,46,2015-09-08T20:26:00Z,2015-09-09T10:08:00Z,LOW,0.3862934956440745,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,48,48,2015-09-09T10:18:00Z,2015-09-09T13:18:00Z,LOW,0.32677615143656713,True
traffic_20_10,occupancy_6005 <-> speed_6005,2,55,56,2015-09-09T22:03:00Z,2015-09-10T09:52:00Z,LOW,0.454457738120319,False
traffic_20_10,occupancy_6005 <-> speed_6005,1,59,59,2015-09-10T11:02:00Z,2015-09-10T14:02:00Z,LOW,0.3238189163129468,True
traffic_20_10,occupancy_6005 <-> speed_6005,3,70,72,2015-09-11T08:07:00Z,2015-09-11T13:09:00Z,MEDIUM,0.6098409063003047,False
traffic_20_10,occupancy_6005 <-> speed_6005,1,83,83,2015-09-12T06:26:00Z,2015-09-12T09:36:00Z,MEDIUM,0.5922507330234635,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,85,85,2015-09-12T09:41:00Z,2015-09-12T11:51:00Z,LOW,0.4800657796871159,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,87,87,2015-09-12T11:56:00Z,2015-09-12T14:21:00Z,MEDIUM,0.5219091350079146,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,92,92,2015-09-12T17:36:00Z,2015-09-12T20:11:00Z,LOW,0.32596936296600276,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,94,94,2015-09-12T20:21:00Z,2015-09-12T23:41:00Z,LOW,0.3772411491659221,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,96,96,2015-09-12T23:51:00Z,2015-09-13T09:11:00Z,LOW,0.41799175391113225,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,107,107,2015-09-13T19:03:00Z,2015-09-13T22:38:00Z,LOW,0.3340131005779579,True
traffic_20_10,occupancy_6005 <-> speed_6005,2,117,118,2015-09-14T13:13:00Z,2015-09-14T16:15:00Z,LOW,0.39796480648503885,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,120,120,2015-09-14T16:20:00Z,2015-09-14T18:05:00Z,LOW,0.49477669747292374,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,122,122,2015-09-14T18:10:00Z,2015-09-14T20:15:00Z,LOW,0.4655419400323718,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,127,127,2015-09-15T04:01:00Z,2015-09-15T05:55:00Z,LOW,0.4281229012378117,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,132,132,2015-09-15T08:51:00Z,2015-09-15T10:41:00Z,LOW,0.3592592433896471,False
traffic_20_10,occupancy_6005 <-> speed_6005,1,134,134,2015-09-15T10:46:00Z,2015-09-15T12:31:00Z,LOW,0.49130653945270625,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,136,136,2015-09-15T12:36:00Z,2015-09-15T14:19:00Z,LOW,0.32167353711531055,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,138,138,2015-09-15T14:24:00Z,2015-09-15T16:09:00Z,MEDIUM,0.5467447035251694,True
traffic_20_10,occupancy_6005 <-> speed_6005,4,148,151,2015-09-16T03:29:00Z,2015-09-16T08:34:00Z,HIGH,1.040541992180385,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,153,153,2015-09-16T08:39:00Z,2015-09-16T10:19:00Z,LOW,0.4482729924253649,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,169,169,2015-09-16T23:15:00Z,2015-09-17T04:30:00Z,LOW,0.49260936583550974,True
traffic_20_10,occupancy_6005 <-> speed_6005,3,171,173,2015-09-17T04:35:00Z,2015-09-17T07:55:00Z,HIGH,0.9007677793368427,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,177,177,2015-09-17T09:45:00Z,2015-09-17T11:25:00Z,MEDIUM,0.6370461959083067,True
traffic_20_10,occupancy_6005 <-> speed_6005,1,180,180,2015-09-17T12:20:00Z,2015-09-17T13:55:00Z,LOW,0.3660754724907168,True
traffic_20_10,occupancy_t4013 <-> speed_6005,3,2,4,2015-09-01T21:05:00Z,2015-09-02T07:25:00Z,MEDIUM,0.6556715611706881,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,8,8,2015-09-02T09:35:00Z,2015-09-02T12:15:00Z,LOW,0.32862278304878834,False
traffic_20_10,occupancy_t4013 <-> speed_6005,1,12,12,2015-09-02T14:50:00Z,2015-09-02T17:10:00Z,MEDIUM,0.5227719906815614,False
traffic_20_10,occupancy_t4013 <-> speed_6005,1,15,15,2015-09-02T19:05:00Z,2015-09-03T05:11:00Z,HIGH,0.9103101616828565,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,17,17,2015-09-03T05:31:00Z,2015-09-03T07:31:00Z,HIGH,0.7362453044853746,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,56,56,2015-09-10T05:38:00Z,2015-09-10T09:52:00Z,LOW,0.40760099843292086,False
traffic_20_10,occupancy_t4013 <-> speed_6005,1,59,59,2015-09-10T11:02:00Z,2015-09-10T14:02:00Z,MEDIUM,0.6414782010012202,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,61,61,2015-09-10T14:12:00Z,2015-09-10T16:37:00Z,HIGH,0.7299953183351608,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,68,68,2015-09-11T06:07:00Z,2015-09-11T08:02:00Z,MEDIUM,0.592713353680461,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,77,77,2015-09-11T16:29:00Z,2015-09-11T18:21:00Z,LOW,0.3684241786537047,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,79,79,2015-09-11T18:26:00Z,2015-09-11T21:36:00Z,LOW,0.4319480248692602,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,89,89,2015-09-12T14:26:00Z,2015-09-12T16:36:00Z,LOW,0.38500994761572105,True
traffic_20_10,occupancy_t4013 <-> speed_6005,2,96,97,2015-09-12T23:51:00Z,2015-09-13T10:36:00Z,LOW,0.4741335729674841,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,102,102,2015-09-13T13:43:00Z,2015-09-13T15:58:00Z,LOW,0.38508418349566936,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,104,104,2015-09-13T16:03:00Z,2015-09-13T17:58:00Z,LOW,0.47578308900617416,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,106,106,2015-09-13T18:08:00Z,2015-09-13T20:13:00Z,LOW,0.38338955198474917,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,110,110,2015-09-14T04:23:00Z,2015-09-14T06:13:00Z,LOW,0.4434308281735877,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,114,114,2015-09-14T09:53:00Z,2015-09-14T11:58:00Z,MEDIUM,0.679048319938363,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,116,116,2015-09-14T12:03:00Z,2015-09-14T14:10:00Z,MEDIUM,0.5152690657016635,False
traffic_20_10,occupancy_t4013 <-> speed_6005,1,121,121,2015-09-14T17:20:00Z,2015-09-14T19:05:00Z,LOW,0.3039484216444271,False
traffic_20_10,occupancy_t4013 <-> speed_6005,1,123,123,2015-09-14T19:10:00Z,2015-09-14T22:06:00Z,MEDIUM,0.6848340565400419,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,125,125,2015-09-14T22:11:00Z,2015-09-15T03:45:00Z,LOW,0.33761607200194466,False
traffic_20_10,occupancy_t4013 <-> speed_6005,1,132,132,2015-09-15T08:51:00Z,2015-09-15T10:41:00Z,LOW,0.30504093027304735,False
traffic_20_10,occupancy_t4013 <-> speed_6005,1,136,136,2015-09-15T12:36:00Z,2015-09-15T14:19:00Z,LOW,0.3627544897670569,False
traffic_20_10,occupancy_t4013 <-> speed_6005,1,139,139,2015-09-15T15:24:00Z,2015-09-15T16:59:00Z,MEDIUM,0.5056936924901337,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,141,141,2015-09-15T17:04:00Z,2015-09-15T18:59:00Z,LOW,0.3429258940488502,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,146,146,2015-09-15T22:44:00Z,2015-09-16T03:19:00Z,LOW,0.33285571018887705,True
traffic_20_10,occupancy_t4013 <-> speed_6005,2,148,149,2015-09-16T03:29:00Z,2015-09-16T06:54:00Z,HIGH,0.707056765081354,True
traffic_20_10,occupancy_t4013 <-> speed_6005,2,156,157,2015-09-16T11:14:00Z,2015-09-16T13:44:00Z,LOW,0.48578082436818026,True
traffic_20_10,occupancy_t4013 <-> speed_6005,2,169,170,2015-09-16T23:15:00Z,2015-09-17T05:25:00Z,LOW,0.36182214918299016,False
traffic_20_10,occupancy_t4013 <-> speed_6005,3,172,174,2015-09-17T05:30:00Z,2015-09-17T08:45:00Z,MEDIUM,0.6270445584769255,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,176,176,2015-09-17T08:55:00Z,2015-09-17T10:30:00Z,MEDIUM,0.6093973352499781,True
traffic_20_10,occupancy_t4013 <-> speed_6005,1,178,178,2015-09-17T10:35:00Z,2015-09-17T12:15:00Z,LOW,0.3282433358812749,True
traffic_20_10,occupancy_6005 <-> occupancy_t4013,2,3,4,2015-09-02T03:05:00Z,2015-09-02T07:25:00Z,MEDIUM,0.6191655900399211,False
traffic_20_10,occupancy_6005 <-> occupancy_t4013,2,7,8,2015-09-02T08:20:00Z,2015-09-02T12:15:00Z,MEDIUM,0.5348820549348615,False
traffic_20_10,occupancy_6005 <-> occupancy_t4013,1,18,18,2015-09-03T06:26:00Z,2015-09-03T08:46:00Z,LOW,0.3528097531448374,True
traffic_20_10,occupancy_6005 <-> occupancy_t4013,1,20,20,2015-09-03T09:01:00Z,2015-09-03T11:46:00Z,LOW,0.3941607841719239,True
traffic_20_10,occupancy_6005 <-> occupancy_t4013,1,22,22,2015-09-03T12:01:00Z,2015-09-03T14:21:00Z,LOW,0.37133323538757135,False
traffic_20_10,occupancy_6005 <-> occupancy_t4013,1,28,28,2015-09-03T21:32:00Z,2015-09-04T06:22:00Z,LOW,0.3534057582548422,False
traffic_20_10,occupancy_6005 <-> occupancy_t4013,1,30,30,2015-09-04T06:27:00Z,2015-09-04T08:37:00Z,LOW,0.47028284769424494,True
traffic_20_10,occupancy_6005 <-> occupancy_t4013,1,32,32,2015-09-04T08:57:00Z,2015-09-04T11:52:00Z,LOW,0.31261234547321004,True
